"","sample_me","core","depth","code","lake","dna","lat","lon","weigth_dry_g","weight_accumul_g","sed_rate","date_weight","date_final","how_dated","date_trusted","date_error","C_N_measured_estimated","LoI","carbonate","TOC_percent","TN_percent","X13C_12C","X15N_14N","DDE_2.4","DDE_4.4","DDD_2.4","DDD_4.4","DDT_2.4","DDT_4.4","a.HCH","b.HCH","d.HCH","g.HCH","HCB","TF","Al","As","Ca","Cd","Co","Cr","Cu","Fe","K","Mg","Mn","Mo","Na","Ni","P","Pb","S","Zn","C_N_ratio","S_Fe","LoI_Al","carbonate_Al","TOC_percent_Al","TN_percent_Al","X13C_12C_Al","X15N_14N_Al","DDE_2.4_Al","DDE_4.4_Al","DDD_2.4_Al","DDD_4.4_Al","DDT_2.4_Al","DDT_4.4_Al","a.HCH_Al","b.HCH_Al","d.HCH_Al","g.HCH_Al","HCB_Al","TF_Al","Al_Al","As_Al","Ca_Al","Cd_Al","Co_Al","Cr_Al","Cu_Al","Fe_Al","K_Al","Mg_Al","Mn_Al","Mo_Al","Na_Al","Ni_Al","P_Al","Pb_Al","S_Al","Zn_Al","LoI_Mg","carbonate_Mg","TOC_percent_Mg","TN_percent_Mg","X13C_12C_Mg","X15N_14N_Mg","DDE_2.4_Mg","DDE_4.4_Mg","DDD_2.4_Mg","DDD_4.4_Mg","DDT_2.4_Mg","DDT_4.4_Mg","a.HCH_Mg","b.HCH_Mg","d.HCH_Mg","g.HCH_Mg","HCB_Mg","TF_Mg","Al_Mg","As_Mg","Ca_Mg","Cd_Mg","Co_Mg","Cr_Mg","Cu_Mg","Fe_Mg","K_Mg","Mg_Mg","Mn_Mg","Mo_Mg","Na_Mg","Ni_Mg","P_Mg","Pb_Mg","S_Mg","Zn_Mg","ddt","ddt_Al","ddt_Mg","hch","hch_Al","hch_Mg"
"213","OR02_330","OR02",330,"OR","Oberückersee","OR2.330",13.864672,53.189547,13.46,417.84,4.29,1947,1947,"dated","yes",6,"estimated",10.36,71.6,10.36,0.59,-30.91,7.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5861,4.93,230422,0.8,1.88,8.52,9.79,13116,2473,3187,1728,1.38,372.48,5.69,5.67,34.74,10057,76.35,20.477347741971,1.33542681701125,0.00176761644770517,0.0122163453335608,0.00176761644770517,0.000100665415458113,-0.00527384405391571,0.00123016550076779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.000841153386794062,39.3144514587954,0.000136495478587272,0.000320764374680089,0.00145367684695444,0.00167036341921174,2.23784337143832,0.421941648182904,0.543763862822044,0.294830233748507,0.000235454700563044,0.0635522948302338,0.000970824091451971,0.000967411704487289,0.00592731615765228,1.71591878519024,0.0130267872376728,0.00325070599309696,0.022466269218701,0.00325070599309696,0.000185127078757452,-0.00969877627863194,0.00226231565735802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83903357389394,0.00154690931910888,72.3005961719485,0.000251019767806715,0.00058989645434578,0.00267336052714151,0.00307185440853467,4.11546909319109,0.775964857232507,1,0.542202698462504,0.000433009099466583,0.116874803890806,0.00178537809852526,0.00177910260433009,0.0109005334170066,3.15563225604016,0.0239566990900533,0,0,0,0,0,0
"214","PL02_010","PL02",10,"PL","Scharmützelsee","PL1.010",14.048144,52.242076,5.2,5.2,NA,2014,2014,"dated","yes",0,"estimated",24.82,63.06,24.82,1.59,-31.02,3.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2224,2.61,174578,0.26,-0.14,3.67,20.45,10661,809,1546,3666,0.51,344.72,4.47,1607,21.94,11766,57.51,18.2041587664138,1.92213528726392,0.011160071942446,0.0283543165467626,0.011160071942446,0.000714928057553957,-0.0139478417266187,0.00155575539568345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00117356115107914,78.4973021582734,0.000116906474820144,-6.29496402877698e-05,0.00165017985611511,0.00919514388489209,4.79361510791367,0.363758992805755,0.695143884892086,1.64838129496403,0.00022931654676259,0.155,0.00200989208633094,0.722571942446043,0.00986510791366907,5.29046762589928,0.0258588129496403,0.0160543337645537,0.0407891332470893,0.0160543337645537,0.00102846054333765,-0.0200646830530401,0.00223803363518758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4385510996119,0.0016882276843467,112.922380336352,0.000168175937904269,-9.05562742561449e-05,0.0023738680465718,0.0132276843467012,6.89586028460543,0.523285899094437,1,2.37128072445019,0.000329883570504528,0.222975420439845,0.00289133247089263,1.03945666235446,0.0141914618369987,7.61060802069858,0.0371992238033635,0,0,0,0,0,0
"215","PL02_020","PL02",20,"PL","Scharmützelsee","PL1.020",14.048144,52.242076,5.5,10.7,NA,2013,2012.669355,"intra","yes",NA,"estimated",23.61,64.2,23.61,1.4,-31.16,3.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2227,2.86,183786,0.27,-0.3,3.67,20.085,11404.5,708,1511,3720,0.865,296.835,5.02,1372.5,21.695,12687.5,57.435,19.6668095912081,1.93754972385169,0.0106017063313875,0.0288280197575213,0.0106017063313875,0.000628648405927256,-0.0139919173776381,0.00150875617422542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00128423888639425,82.5262685226762,0.000121239335428828,-0.000134710372698698,0.00164795689268074,0.00901885945217782,5.121014818141,0.317916479568927,0.678491243825775,1.67040862146385,0.000388414907947912,0.133289178266727,0.00225415356982488,0.616299955096542,0.00974180511899416,5.69712617871576,0.0257903008531657,0.0156254136333554,0.042488418266049,0.0156254136333554,0.000926538716082065,-0.0206221045665122,0.00222369291859696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47385837193911,0.00189278623428193,121.632031767042,0.000178689609530113,-0.000198544010589014,0.00242885506287227,0.0132925215089345,7.54765056254136,0.468563864990073,1,2.46194573130377,0.00057246856386499,0.1964493712773,0.00332230311052283,0.908338848444739,0.0143580410324289,8.39675711449371,0.0380112508272667,0,0,0,0,0,0
"216","PL02_030","PL02",30,"PL","Scharmützelsee","PL1.030",14.048144,52.242076,6.9,17.6,4.13,2011,2011,"dated","yes",1,"estimated",22.4,65.18,22.4,1.18,-30.89,3.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2230,3.11,192994,0.28,-0.46,3.67,19.72,12148,607,1476,3774,1.22,248.95,5.57,1138,21.45,13609,57.36,22.1376732345632,1.95107732579952,0.0100448430493274,0.0292286995515695,0.0100448430493274,0.00052914798206278,-0.0138520179372197,0.00160538116591928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00139461883408072,86.5443946188341,0.000125560538116592,-0.00020627802690583,0.0016457399103139,0.00884304932735426,5.447533632287,0.27219730941704,0.661883408071749,1.69237668161435,0.000547085201793722,0.111636771300448,0.00249775784753363,0.510313901345292,0.00961883408071749,6.10269058295964,0.0257219730941704,0.0151761517615176,0.044159891598916,0.0151761517615176,0.000799457994579946,-0.0209281842818428,0.00242547425474255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51084010840108,0.0021070460704607,130.754742547425,0.00018970189701897,-0.000311653116531165,0.00248644986449864,0.013360433604336,8.23035230352304,0.411246612466125,1,2.55691056910569,0.000826558265582656,0.168665311653117,0.00377371273712737,0.7710027100271,0.0145325203252033,9.22018970189702,0.0388617886178862,0,0,0,0,0,0
"217","PL02_050","PL02",50,"PL","Scharmützelsee","PL1.050",14.048144,52.242076,13.4,44.4,NA,2008,2008,"dated","yes",1,"estimated",21.19,66.05,21.19,1.21,-30.8,3.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2439,3.33,211178.5,0.33,-0.32,3.86,18.505,12103.5,633.5,1517,4700,1.405,222.65,5.55,1037.5,25.015,14319.5,60.19,20.4226243023785,2.06048724418969,0.0086879868798688,0.0270807708077081,0.0086879868798688,0.00049610496104961,-0.0126281262812628,0.00134481344813448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00136531365313653,86.5840508405084,0.00013530135301353,-0.00013120131201312,0.00158261582615826,0.00758712587125871,4.96248462484625,0.259737597375974,0.621976219762198,1.9270192701927,0.000576055760557606,0.0912874128741287,0.00227552275522755,0.425379253792538,0.0102562525625256,5.87105371053711,0.0246781467814678,0.0139683586025049,0.0435398813447594,0.0139683586025049,0.000797626895187871,-0.0203032300593276,0.00216216216216216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60777851021753,0.00219512195121951,139.207976268952,0.00021753460777851,-0.00021094264996704,0.00254449571522742,0.0121984179301252,7.97857613711272,0.417600527356625,1,3.0982201713909,0.000926170072511536,0.14676994067238,0.00365853658536585,0.683915622940013,0.0164897824653922,9.43935398813448,0.039676994067238,0,0,0,0,0,0
"218","PL02_060","PL02",60,"PL","Scharmützelsee","PL1.060",14.048144,52.242076,8.9,53.3,4.46,2003,2003,"dated","yes",3,"estimated",19.98,72.11,19.98,1,-30.34,3.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2648,3.55,229363,0.38,-0.18,4.05,17.29,12059,660,1558,5626,1.59,196.35,5.53,937,28.58,15030,63.02,23.3002963949713,2.17070464933139,0.00754531722054381,0.0272318731117825,0.00754531722054381,0.000377643504531722,-0.0114577039274924,0.00146148036253776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00134063444108761,86.6174471299094,0.000143504531722054,-6.797583081571e-05,0.00152945619335347,0.00652945619335347,4.55400302114804,0.249244712990937,0.588368580060423,2.12462235649547,0.000600453172205438,0.0741503021148036,0.00208836858006042,0.353851963746224,0.0107930513595166,5.67598187311178,0.0237990936555891,0.0128241335044929,0.0462836970474968,0.0128241335044929,0.000641848523748395,-0.0194736842105263,0.00248395378690629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69961489088575,0.0022785622593068,147.216302952503,0.00024390243902439,-0.000115532734274711,0.002599486521181,0.0110975609756098,7.7400513478819,0.423620025673941,1,3.61103979460847,0.00102053915275995,0.126026957637997,0.00354942233632863,0.601412066752246,0.0183440308087291,9.64698331193838,0.0404492939666239,0,0,0,0,0,0
"219","PL02_070","PL02",70,"PL","Scharmützelsee","PL1.070",14.048144,52.242076,9.7,63,NA,2000,1999.766667,"intra","yes",NA,"estimated",18.77,74.22,18.77,1.05,-30.22,3.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2897,4.15,228288.5,0.44,-0.19,4.445,17.06,13128,697,1595.5,4407.5,1.98,197.675,5.86,943,30.685,16433,68.48,20.8468736991091,2.18007451585858,0.00647911632723507,0.0256196064894719,0.00647911632723507,0.000362443907490507,-0.0104314808422506,0.00122195374525371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00143251639627201,78.8016914049016,0.000151881256472213,-6.55850880220918e-05,0.00153434587504315,0.00588885053503624,4.53158439765274,0.240593717638937,0.550742147048671,1.52140144977563,0.000683465654124957,0.0682343803935105,0.00202278218847083,0.325509147393856,0.0105919917155678,5.67241974456334,0.0236382464618571,0.0117643371983704,0.046518332811031,0.0117643371983704,0.000658100908806017,-0.0189407709182075,0.00221874020683171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81573174553432,0.0026010654967095,143.082732685678,0.000275775618928236,-0.000119084926355374,0.00278596051394547,0.010692572861172,8.22814164838609,0.436853650893137,1,2.76245691005954,0.00124099028517706,0.123895330617361,0.00367282983390787,0.591037292384832,0.019232215606393,10.2995926041993,0.0429207145095581,0,0,0,0,0,0
"220","PL02_080","PL02",80,"PL","Scharmützelsee","PL1.080",14.048144,52.242076,8.3,71.3,3,1997,1997,"dated","yes",4,"estimated",19.205,70.03,19.205,1.06,-30.18,4.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3146,4.75,227214,0.5,-0.2,4.84,16.83,14197,734,1633,3189,2.37,199,6.19,949,32.79,17836,73.94,21.1287793579156,2.18803332549804,0.00610457724094088,0.0222600127145582,0.00610457724094088,0.000336935791481246,-0.00959313413858868,0.00128417037507947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00150985378258106,72.2231404958678,0.000158931977113795,-6.35727908455181e-05,0.00153846153846154,0.00534965034965035,4.5127145581691,0.233312142403051,0.519071837253655,1.01366815003179,0.00075333757151939,0.0632549268912905,0.00196757787666879,0.301652892561983,0.0104227590591227,5.66942148760331,0.023502860775588,0.0117605633802817,0.042884262094305,0.0117605633802817,0.000649112063686467,-0.0184813227189222,0.0024739742804654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92651561543172,0.00290875688916105,139.139007960808,0.000306184935701164,-0.000122473974280465,0.00296387017758726,0.0103061849357012,8.69381506429884,0.449479485609308,1,1.95284751990202,0.00145131659522352,0.121861604409063,0.0037905695039804,0.581139007960808,0.0200796080832823,10.9222290263319,0.0452786282914881,0,0,0,0,0,0
"221","PL02_090","PL02",90,"PL","Scharmützelsee","PL1.090",14.048144,52.242076,9,80.3,NA,1993,1993.420455,"intra","yes",NA,"estimated",19.64,70.45,19.64,1.04,-29.68,4.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3217.5,4.715,225133.5,0.55,0,5.075,16.735,14180.5,724.5,1638,3283,1.88,197.785,6.005,945,36.265,17867,79.255,22.0228796679966,2.19438660825079,0.0061041181041181,0.0218958818958819,0.0061041181041181,0.000323232323232323,-0.00922455322455322,0.00125563325563326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00146542346542347,69.9715617715618,0.000170940170940171,0,0.00157731157731158,0.0052012432012432,4.40730380730381,0.225174825174825,0.509090909090909,1.02035742035742,0.000584304584304584,0.0614716394716395,0.00186635586635587,0.293706293706294,0.0112711732711733,5.55306915306915,0.0246324786324786,0.011990231990232,0.043009768009768,0.011990231990232,0.000634920634920635,-0.0181196581196581,0.00246642246642247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96428571428571,0.00287851037851038,137.444139194139,0.000335775335775336,0,0.0030982905982906,0.0102167277167277,8.65720390720391,0.442307692307692,1,2.0042735042735,0.00114774114774115,0.120747863247863,0.00366605616605617,0.576923076923077,0.0221398046398046,10.9078144078144,0.0483852258852259,0,0,0,0,0,0
"222","PL02_100","PL02",100,"PL","Scharmützelsee","PL1.100",14.048144,52.242076,8.6,88.9,2.51,1990,1990,"dated","yes",5,"estimated",18.91,70.07,18.91,1.01,-29,4.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3289,4.68,223053,0.6,0.2,5.31,16.64,14164,715,1643,3377,1.39,196.57,5.82,941,39.74,17898,84.57,21.8341413110589,2.20075469320142,0.00574946792338097,0.021304347826087,0.00574946792338097,0.000307084220127698,-0.0088172696868349,0.00124961994527212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00142292490118577,67.8178777743995,0.000182426269382791,6.08087564609304e-05,0.0016144724840377,0.00505928853754941,4.30647613256309,0.217391304347826,0.499543934326543,1.02675585284281,0.000422620857403466,0.0597658862876254,0.00176953481301307,0.286105199148677,0.0120826999087869,5.44177561568866,0.0257129826695044,0.0115094339622642,0.0426475958612295,0.0115094339622642,0.00061472915398661,-0.0176506390748631,0.0025015216068168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00182592818016,0.00284844796104687,135.759586122946,0.000365185636031649,0.000121728545343883,0.0032318928788801,0.0101278149726111,8.6208155812538,0.435179549604382,1,2.05538648813147,0.000846013390139988,0.119640900791236,0.003542300669507,0.57273280584297,0.0241874619598296,10.8934875228241,0.051472915398661,0,0,0,0,0,0
"223","PL02_110","PL02",110,"PL","Scharmützelsee","PL1.110",14.048144,52.242076,11.1,100,NA,1986,1986.228155,"intra","yes",NA,"estimated",18.18,72.4,18.18,0.98,-28.63,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3514,4.685,234358.5,0.64,0.17,5.96,18.425,14110,755.5,1665,2823.5,1.805,199.61,6.44,927,42.415,17949,92.75,21.6338475445128,2.21547214900456,0.00517359134889015,0.0206033010813887,0.00517359134889015,0.000278884462151394,-0.00814741035856574,0.00119521912350598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00133323847467274,66.6928002276608,0.000182128628343768,4.83779169038133e-05,0.00169607285145134,0.005243312464428,4.01536710301651,0.214997154240182,0.473819009675583,0.803500284575982,0.000513659647125783,0.0568042117245305,0.00183266932270916,0.263801935116676,0.0120702902675014,5.10785429709733,0.026394422310757,0.0109189189189189,0.0434834834834835,0.0109189189189189,0.000588588588588589,-0.0171951951951952,0.00252252252252252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11051051051051,0.00281381381381381,140.755855855856,0.000384384384384384,0.000102102102102102,0.00357957957957958,0.0110660660660661,8.47447447447447,0.453753753753754,1,1.6957957957958,0.00108408408408408,0.119885885885886,0.00386786786786787,0.556756756756757,0.0254744744744745,10.7801801801802,0.0557057057057057,0,0,0,0,0,0
"224","PL02_120","PL02",120,"PL","Scharmützelsee","PL1.120",14.048144,52.242076,9.5,109.5,2.94,1983,1983,"dated","yes",7,"estimated",18.53,68.93,18.53,0.91,-29.13,4.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3739,4.69,245664,0.68,0.14,6.61,20.21,14056,796,1687,2270,2.22,202.65,7.06,913,45.09,18000,100.93,23.7465208174558,2.23030268713744,0.00495587055362396,0.0184354105375769,0.00495587055362396,0.000243380583043595,-0.0077908531692966,0.00121422840331639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00125434608184006,65.7031291789248,0.000181866809307301,3.74431666220915e-05,0.00176785236694303,0.00540518855308906,3.75929392885798,0.212891147365606,0.451190157796202,0.607114201658197,0.000593741642150308,0.0541989836854774,0.00188820540251404,0.244182936614068,0.012059374164215,4.81412142284033,0.0269938486226264,0.0109839952578542,0.0408595139300534,0.0109839952578542,0.000539419087136929,-0.017267338470658,0.00269116775340842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21636040308239,0.00278008298755187,145.621813870777,0.00040308239478364,8.29875518672199e-05,0.00391819798458803,0.0119798458802608,8.33195020746888,0.471843509187908,1,1.34558387670421,0.00131594546532306,0.120124481327801,0.00418494368701838,0.541197391819798,0.026727919383521,10.669828097214,0.0598280972139893,0,0,0,0,0,0
"225","PL02_130","PL02",130,"PL","Scharmützelsee","PL1.130",14.048144,52.242076,10,119.5,NA,1980,1979.938776,"intra","yes",NA,"estimated",18.88,68.76,18.88,0.97,-29.37,4.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3873,5.275,227562,0.785,-0.11,6.725,20.585,16103.5,776,1605.5,2289,2.06,209.04,6.41,914,53.695,19988.5,107.04,22.6984508187083,2.16178738355885,0.00487477407694294,0.0177536793183579,0.00487477407694294,0.000250451846114123,-0.00758326878388846,0.00105086496256132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00136199328685773,58.7560030983734,0.000202685256906791,-2.84017557449006e-05,0.00173638006713142,0.0053150012909889,4.1578879421637,0.200361476891299,0.414536534985799,0.591014717273431,0.000531887425768138,0.0539736638264911,0.00165504776658921,0.235992770462174,0.013863929770204,5.16098631551769,0.0276374903175833,0.0117595764559327,0.0428277795079415,0.0117595764559327,0.000604173154780442,-0.0182933665524759,0.00253503581438804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41233260666459,0.00328558081594519,141.739022111492,0.00048894425412644,-6.8514481469947e-05,0.00418872625350358,0.0128215509187169,10.030208657739,0.483338523824354,1,1.42572407349735,0.00128308938025537,0.130202429149798,0.00399252569293055,0.569293055123015,0.033444409841171,12.4500155714731,0.066670819059483,0,0,0,0,0,0
"226","PL02_140","PL02",140,"PL","Scharmützelsee","PL1.140",14.048144,52.242076,9.6,129.1,3.27,1977,1977,"dated","yes",8,"estimated",19.265,65.65,19.265,0.98,-29.2,4.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4007,5.86,209460,0.89,-0.36,6.84,20.96,18151,756,1524,2308,1.9,215.43,5.76,915,62.3,21977,113.15,22.9249765096281,2.10872963979262,0.00480783628649863,0.0163838283004742,0.00480783628649863,0.000244571999001747,-0.00728724731719491,0.00100573995507861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00146244072872473,52.2735213376591,0.000222111305215872,-8.98427751434989e-05,0.00170701272772648,0.00523084601946593,4.52982281008236,0.188669827801348,0.380334414774145,0.575992013975543,0.000474170202146244,0.0537634140254555,0.00143748440229598,0.22835038682306,0.0155477913651111,5.48465185924632,0.0282380833541303,0.0126410761154856,0.0430774278215223,0.0126410761154856,0.000643044619422572,-0.0191601049868766,0.00264435695538058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62926509186352,0.00384514435695538,137.44094488189,0.000583989501312336,-0.000236220472440945,0.00448818897637795,0.013753280839895,11.9101049868766,0.496062992125984,1,1.51443569553806,0.00124671916010499,0.141358267716535,0.00377952755905512,0.600393700787402,0.0408792650918635,14.4206036745407,0.074245406824147,0,0,0,0,0,0
"227","PL02_150","PL02",150,"PL","Scharmützelsee","PL1.150",14.048144,52.242076,8.1,137.2,NA,1973,1973.45625,"intra","yes",NA,"estimated",19.65,61.45,19.65,1.07,-29.36,3.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4095,5.745,200769,0.94,0.33,6.98,21.39,19133,746.5,1507.5,2046,2.145,216.61,5.805,901,65.395,22770.5,117.32,21.416314639929,2.07272910891415,0.0047985347985348,0.015006105006105,0.0047985347985348,0.000261294261294261,-0.00716971916971917,0.000942612942612943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0014029304029304,49.0278388278388,0.00022954822954823,8.05860805860806e-05,0.0017045177045177,0.00522344322344322,4.67228327228327,0.182295482295482,0.368131868131868,0.4996336996337,0.000523809523809524,0.0528962148962149,0.00141758241758242,0.22002442002442,0.015969474969475,5.56056166056166,0.0286495726495726,0.0130348258706468,0.0407628524046435,0.0130348258706468,0.000709784411276949,-0.0194759535655058,0.00256053067993367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71641791044776,0.00381094527363184,133.180099502488,0.000623548922056385,0.000218905472636816,0.0046301824212272,0.0141890547263682,12.6918739635158,0.495190713101161,1,1.35721393034826,0.0014228855721393,0.143688225538972,0.00385074626865672,0.597678275290216,0.043379767827529,15.1048092868988,0.0778242122719735,0,0,0,0,0,0
"228","PL02_160","PL02",160,"PL","Scharmützelsee","PL1.160",14.048144,52.242076,7.9,145.1,2.29,1970,1970,"dated","yes",10,"estimated",19.93,59.44,19.93,1,-29.62,3.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4183,5.63,192078,0.99,1.02,7.12,21.82,20115,737,1491,1784,2.39,217.79,5.85,887,68.49,23564,121.49,23.2419873449338,2.04024361868422,0.0047645230695673,0.0142098972029644,0.0047645230695673,0.00023906287353574,-0.00708104231412862,0.000934735835524743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00134592397800622,45.9187186229979,0.000236672244800382,0.000243844131006455,0.00170212765957447,0.00521635190054984,4.80874970117141,0.17618933779584,0.356442744441788,0.42648816638776,0.000571360267750418,0.0520655032273488,0.00139851781018408,0.212048768826201,0.0163734162084628,5.63327755199617,0.029043748505857,0.0133668678739101,0.0398658618376928,0.0133668678739101,0.000670690811535882,-0.0198658618376928,0.0026224010731053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80549966465459,0.00377598926894702,128.824949698189,0.000663983903420523,0.0006841046277666,0.00477531857813548,0.0146344735077129,13.4909456740443,0.494299128101945,1,1.19651240778001,0.00160295103957076,0.1460697518444,0.00392354124748491,0.594902749832327,0.0459356136820925,15.8041582830315,0.0814822266934943,0,0,0,0,0,0
"229","PL02_170","PL02",170,"PL","Scharmützelsee","PL1.170",14.048144,52.242076,8.3,153.4,NA,1967,1966.8875,"intra","yes",NA,"estimated",20.21,62.23,20.21,1.05,-29.61,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4401,6.565,195246.5,1.115,0.43,7.445,22.545,19466,798.5,1497.5,2085,1.9,220.545,6.06,911,73.965,22660,126.21,22.4462076429939,2.0273850399139,0.00459213815042036,0.0141399681890479,0.00459213815042036,0.000238582140422631,-0.0067280163599182,0.000908884344467167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00149170643035674,44.3641217905022,0.000253351511020223,9.77050670302204e-05,0.00169166098613951,0.00512269938650307,4.42308566234947,0.181436037264258,0.340263576459895,0.473755964553511,0.000431720063621904,0.0501124744376278,0.00137695978186776,0.206998409452397,0.0168064076346285,5.1488298114065,0.0286775732788003,0.0134958263772955,0.0415559265442404,0.0134958263772955,0.000701168614357262,-0.0197729549248748,0.00267111853088481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93889816360601,0.00438397328881469,130.3816360601,0.00074457429048414,0.000287145242070117,0.00497161936560935,0.0150550918196995,12.9989983305509,0.53322203672788,1,1.39232053422371,0.00126878130217028,0.147275459098498,0.00404674457429048,0.608347245409015,0.0493923205342237,15.1318864774624,0.0842804674457429,0,0,0,0,0,0
